Delta,K,Classification
0.671658,0.618090,2
0.676633,0.618090,2
0.681608,0.618090,2
0.686583,0.618090,2
0.691558,0.618090,2
0.696533,0.618090,2
0.701508,0.618090,2
0.706482,0.618090,2
0.711457,0.618090,2
0.716432,0.618090,2
0.721407,0.618090,2
0.726382,0.618090,2
0.731357,0.618090,2
0.736332,0.618090,2
0.741307,0.618090,2
0.746281,0.618090,2
0.751256,0.618090,2
0.756231,0.618090,2
0.761206,0.618090,2
0.766181,0.618090,2
0.771156,0.618090,2
0.776131,0.618090,2
0.781106,0.618090,2
0.786080,0.618090,2
0.791055,0.618090,2
0.796030,0.618090,2
0.801005,0.618090,2
0.805980,0.618090,2
0.810955,0.618090,2
0.815930,0.618090,2
0.820905,0.618090,2
0.825879,0.618090,2
0.830854,0.618090,2
0.835829,0.618090,2
0.840804,0.618090,2
0.845779,0.618090,2
0.850754,0.618090,2
0.855729,0.618090,2
0.860704,0.618090,2
0.865678,0.618090,2
0.870653,0.618090,2
0.875628,0.618090,2
0.880603,0.618090,2
0.885578,0.618090,2
0.890553,0.618090,2
0.895528,0.618090,2
0.900503,0.618090,2
0.905477,0.618090,2
0.910452,0.618090,2
0.915427,0.618090,2
0.920402,0.618090,2
0.925377,0.618090,2
0.930352,0.618090,2
0.935327,0.618090,2
0.940302,0.618090,2
0.945276,0.618090,2
0.950251,0.618090,2
0.955226,0.618090,2
0.960201,0.618090,2
0.965176,0.618090,2
0.970151,0.618090,2
0.975126,0.618090,2
0.980101,0.618090,2
0.985075,0.618090,2
0.990050,0.618090,2
0.995025,0.618090,2
1.000000,0.618090,2
0.010000,0.633166,2
0.014975,0.633166,2
0.019950,0.633166,2
0.024925,0.633166,2
0.029899,0.633166,2
0.034874,0.633166,2
0.039849,0.633166,2
0.044824,0.633166,2
0.049799,0.633166,2
0.054774,0.633166,2
0.059749,0.633166,2
0.064724,0.633166,2
0.069698,0.633166,2
0.074673,0.633166,2
0.079648,0.633166,2
0.084623,0.633166,2
0.089598,0.633166,2
0.094573,0.633166,2
0.099548,0.633166,2
0.104523,0.633166,2
0.109497,0.633166,2
0.114472,0.633166,1
0.119447,0.633166,1
0.124422,0.633166,1
0.129397,0.633166,1
0.134372,0.633166,1
0.139347,0.633166,1
0.144322,0.633166,1
0.149296,0.633166,1
0.154271,0.633166,1
0.159246,0.633166,1
0.164221,0.633166,1
0.169196,0.633166,1
0.174171,0.633166,1
0.179146,0.633166,1
0.184121,0.633166,1
0.189095,0.633166,1
0.194070,0.633166,1
0.199045,0.633166,1
0.204020,0.633166,1
0.208995,0.633166,1
0.213970,0.633166,1
0.218945,0.633166,1
0.223920,0.633166,1
0.228894,0.633166,1
0.233869,0.633166,1
0.238844,0.633166,1
0.243819,0.633166,1
0.248794,0.633166,1
0.253769,0.633166,1
0.258744,0.633166,1
0.263719,0.633166,1
0.268693,0.633166,1
0.273668,0.633166,1
0.278643,0.633166,1
0.283618,0.633166,1
0.288593,0.633166,1
0.293568,0.633166,1
0.298543,0.633166,1
0.303518,0.633166,1
0.308492,0.633166,1
0.313467,0.633166,1
0.318442,0.633166,1
0.323417,0.633166,1
0.328392,0.633166,1
0.333367,0.633166,1
0.338342,0.633166,1
0.343317,0.633166,1
0.348291,0.633166,1
0.353266,0.633166,1
0.358241,0.633166,1
0.363216,0.633166,1
0.368191,0.633166,1
0.373166,0.633166,1
0.378141,0.633166,1
0.383116,0.633166,1
0.388090,0.633166,1
0.393065,0.633166,1
0.398040,0.633166,1
0.403015,0.633166,1
0.407990,0.633166,1
0.412965,0.633166,1
0.417940,0.633166,1
0.422915,0.633166,1
0.427889,0.633166,1
0.432864,0.633166,1
0.437839,0.633166,1
0.442814,0.633166,1
0.447789,0.633166,1
0.452764,0.633166,1
0.457739,0.633166,1
0.462714,0.633166,1
0.467688,0.633166,1
0.472663,0.633166,1
0.477638,0.633166,1
0.482613,0.633166,1
0.487588,0.633166,1
0.492563,0.633166,1
0.497538,0.633166,1
0.502513,0.633166,1
0.507487,0.633166,1
0.512462,0.633166,1
0.517437,0.633166,1
0.522412,0.633166,1
0.527387,0.633166,1
0.532362,0.633166,1
0.537337,0.633166,1
0.542312,0.633166,1
0.547286,0.633166,1
0.552261,0.633166,1
0.557236,0.633166,1
0.562211,0.633166,1
0.567186,0.633166,1
0.572161,0.633166,1
0.577136,0.633166,1
0.582111,0.633166,1
0.587085,0.633166,1
0.592060,0.633166,1
0.597035,0.633166,2
0.602010,0.633166,2
0.606985,0.633166,2
0.611960,0.633166,2
0.616935,0.633166,2
0.621910,0.633166,2
0.626884,0.633166,2
0.631859,0.633166,2
0.636834,0.633166,2
0.641809,0.633166,2
0.646784,0.633166,2
0.651759,0.633166,2
0.656734,0.633166,2
0.661709,0.633166,2
0.666683,0.633166,2
0.671658,0.633166,2
0.676633,0.633166,2
0.681608,0.633166,2
0.686583,0.633166,2
0.691558,0.633166,2
0.696533,0.633166,2
0.701508,0.633166,2
0.706482,0.633166,2
0.711457,0.633166,2
0.716432,0.633166,2
0.721407,0.633166,2
0.726382,0.633166,2
0.731357,0.633166,2
0.736332,0.633166,2
0.741307,0.633166,2
0.746281,0.633166,2
0.751256,0.633166,2
0.756231,0.633166,2
0.761206,0.633166,2
0.766181,0.633166,2
0.771156,0.633166,2
0.776131,0.633166,2
0.781106,0.633166,2
0.786080,0.633166,2
0.791055,0.633166,2
0.796030,0.633166,2
0.801005,0.633166,2
0.805980,0.633166,2
0.810955,0.633166,2
0.815930,0.633166,2
0.820905,0.633166,2
0.825879,0.633166,2
0.830854,0.633166,2
0.835829,0.633166,2
0.840804,0.633166,2
0.845779,0.633166,2
0.850754,0.633166,2
0.855729,0.633166,2
0.860704,0.633166,2
0.865678,0.633166,2
0.870653,0.633166,2
0.875628,0.633166,2
0.880603,0.633166,2
0.885578,0.633166,2
0.890553,0.633166,2
0.895528,0.633166,2
0.900503,0.633166,2
0.905477,0.633166,2
0.910452,0.633166,2
0.915427,0.633166,2
0.920402,0.633166,2
0.925377,0.633166,2
0.930352,0.633166,2
0.935327,0.633166,2
0.940302,0.633166,2
0.945276,0.633166,2
0.950251,0.633166,2
0.955226,0.633166,2
0.960201,0.633166,2
0.965176,0.633166,2
0.970151,0.633166,2
0.975126,0.633166,2
0.980101,0.633166,2
0.985075,0.633166,2
0.990050,0.633166,2
0.995025,0.633166,2
1.000000,0.633166,2
0.010000,0.648241,2
0.014975,0.648241,2
0.019950,0.648241,2
0.024925,0.648241,2
0.029899,0.648241,2
0.034874,0.648241,2
0.039849,0.648241,2
0.044824,0.648241,2
0.049799,0.648241,2
0.054774,0.648241,2
0.059749,0.648241,2
0.064724,0.648241,2
0.069698,0.648241,2
0.074673,0.648241,2
0.079648,0.648241,2
0.084623,0.648241,2
0.089598,0.648241,2
0.094573,0.648241,2
0.099548,0.648241,2
0.104523,0.648241,2
0.109497,0.648241,2
0.114472,0.648241,1
0.119447,0.648241,1
0.124422,0.648241,1
0.129397,0.648241,1
0.134372,0.648241,1
0.139347,0.648241,1
0.144322,0.648241,1
0.149296,0.648241,1
0.154271,0.648241,1
0.159246,0.648241,1
0.164221,0.648241,1
0.169196,0.648241,1
0.174171,0.648241,1
0.179146,0.648241,1
0.184121,0.648241,1
0.189095,0.648241,1
0.194070,0.648241,1
0.199045,0.648241,1
0.204020,0.648241,1
0.208995,0.648241,1
0.213970,0.648241,1
0.218945,0.648241,1
0.223920,0.648241,1
0.228894,0.648241,1
0.233869,0.648241,1
0.238844,0.648241,1
0.243819,0.648241,1
0.248794,0.648241,1
0.253769,0.648241,1
0.258744,0.648241,1
0.263719,0.648241,1
0.268693,0.648241,1
0.273668,0.648241,1
0.278643,0.648241,1
0.283618,0.648241,1
0.288593,0.648241,1
0.293568,0.648241,1
0.298543,0.648241,1
0.303518,0.648241,1
0.308492,0.648241,1
0.313467,0.648241,1
0.318442,0.648241,1
0.323417,0.648241,1
0.328392,0.648241,1
0.333367,0.648241,1
0.338342,0.648241,1
0.343317,0.648241,1
0.348291,0.648241,1
0.353266,0.648241,1
0.358241,0.648241,1
0.363216,0.648241,1
0.368191,0.648241,1
0.373166,0.648241,1
0.378141,0.648241,1
0.383116,0.648241,1
0.388090,0.648241,1
0.393065,0.648241,1
0.398040,0.648241,1
0.403015,0.648241,1
0.407990,0.648241,1
0.412965,0.648241,1
0.417940,0.648241,1
0.422915,0.648241,1
0.427889,0.648241,1
0.432864,0.648241,1
0.437839,0.648241,1
0.442814,0.648241,1
0.447789,0.648241,1
0.452764,0.648241,1
0.457739,0.648241,1
0.462714,0.648241,1
0.467688,0.648241,1
0.472663,0.648241,1
0.477638,0.648241,1
0.482613,0.648241,1
0.487588,0.648241,1
0.492563,0.648241,1
0.497538,0.648241,1
0.502513,0.648241,1
0.507487,0.648241,1
0.512462,0.648241,1
0.517437,0.648241,1
0.522412,0.648241,1
0.527387,0.648241,1
0.532362,0.648241,1
0.537337,0.648241,1
0.542312,0.648241,1
0.547286,0.648241,1
0.552261,0.648241,1
0.557236,0.648241,1
0.562211,0.648241,1
0.567186,0.648241,1
0.572161,0.648241,1
0.577136,0.648241,1
0.582111,0.648241,1
0.587085,0.648241,1
0.592060,0.648241,1
0.597035,0.648241,1
0.602010,0.648241,1
0.606985,0.648241,1
0.611960,0.648241,2
0.616935,0.648241,2
0.621910,0.648241,2
0.626884,0.648241,2
0.631859,0.648241,2
0.636834,0.648241,2
0.641809,0.648241,2
0.646784,0.648241,2
0.651759,0.648241,2
0.656734,0.648241,2
0.661709,0.648241,2
0.666683,0.648241,2
0.671658,0.648241,2
0.676633,0.648241,2
0.681608,0.648241,2
0.686583,0.648241,2
0.691558,0.648241,2
0.696533,0.648241,2
0.701508,0.648241,2
0.706482,0.648241,2
0.711457,0.648241,2
0.716432,0.648241,2
0.721407,0.648241,2
0.726382,0.648241,2
0.731357,0.648241,2
0.736332,0.648241,2
0.741307,0.648241,2
0.746281,0.648241,2
0.751256,0.648241,2
0.756231,0.648241,2
0.761206,0.648241,2
0.766181,0.648241,2
0.771156,0.648241,2
0.776131,0.648241,2
0.781106,0.648241,2
0.786080,0.648241,2
0.791055,0.648241,2
0.796030,0.648241,2
0.801005,0.648241,2
0.805980,0.648241,2
0.810955,0.648241,2
0.815930,0.648241,2
0.820905,0.648241,2
0.825879,0.648241,2
0.830854,0.648241,2
0.835829,0.648241,2
0.840804,0.648241,2
0.845779,0.648241,2
0.850754,0.648241,2
0.855729,0.648241,2
0.860704,0.648241,2
0.865678,0.648241,2
0.870653,0.648241,2
0.875628,0.648241,2
0.880603,0.648241,2
0.885578,0.648241,2
0.890553,0.648241,2
0.895528,0.648241,2
0.900503,0.648241,2
0.905477,0.648241,2
0.910452,0.648241,2
0.915427,0.648241,2
0.920402,0.648241,2
0.925377,0.648241,2
0.930352,0.648241,2
0.935327,0.648241,2
0.940302,0.648241,2
0.945276,0.648241,2
0.950251,0.648241,2
0.955226,0.648241,2
0.960201,0.648241,2
0.965176,0.648241,2
0.970151,0.648241,2
0.975126,0.648241,2
0.980101,0.648241,2
0.985075,0.648241,2
0.990050,0.648241,2
0.995025,0.648241,2
1.000000,0.648241,2
0.010000,0.663317,2
0.014975,0.663317,2
0.019950,0.663317,2
0.024925,0.663317,2
0.029899,0.663317,2
0.034874,0.663317,2
0.039849,0.663317,2
0.044824,0.663317,2
0.049799,0.663317,2
0.054774,0.663317,2
0.059749,0.663317,2
0.064724,0.663317,2
0.069698,0.663317,2
0.074673,0.663317,2
0.079648,0.663317,2
0.084623,0.663317,2
0.089598,0.663317,2
0.094573,0.663317,2
0.099548,0.663317,2
0.104523,0.663317,2
0.109497,0.663317,2
0.114472,0.663317,1
0.119447,0.663317,1
0.124422,0.663317,1
0.129397,0.663317,1
0.134372,0.663317,1
0.139347,0.663317,1
0.144322,0.663317,1
0.149296,0.663317,1
0.154271,0.663317,1
0.159246,0.663317,1
0.164221,0.663317,1
0.169196,0.663317,1
0.174171,0.663317,1
0.179146,0.663317,1
0.184121,0.663317,1
0.189095,0.663317,1
0.194070,0.663317,1
0.199045,0.663317,1
0.204020,0.663317,1
0.208995,0.663317,1
0.213970,0.663317,1
0.218945,0.663317,1
0.223920,0.663317,1
0.228894,0.663317,1
0.233869,0.663317,1
0.238844,0.663317,1
0.243819,0.663317,1
0.248794,0.663317,1
0.253769,0.663317,1
0.258744,0.663317,1
0.263719,0.663317,1
0.268693,0.663317,1
0.273668,0.663317,1
0.278643,0.663317,1
0.283618,0.663317,1
0.288593,0.663317,1
0.293568,0.663317,1
0.298543,0.663317,1
0.303518,0.663317,1
0.308492,0.663317,1
0.313467,0.663317,1
0.318442,0.663317,1
0.323417,0.663317,1
0.328392,0.663317,1
0.333367,0.663317,1
0.338342,0.663317,1
0.343317,0.663317,1
0.348291,0.663317,1
0.353266,0.663317,1
0.358241,0.663317,1
0.363216,0.663317,1
0.368191,0.663317,1
0.373166,0.663317,1
0.378141,0.663317,1
0.383116,0.663317,1
0.388090,0.663317,1
0.393065,0.663317,1
0.398040,0.663317,1
0.403015,0.663317,1
0.407990,0.663317,1
0.412965,0.663317,1
0.417940,0.663317,1
0.422915,0.663317,1
0.427889,0.663317,1
0.432864,0.663317,1
0.437839,0.663317,1
0.442814,0.663317,1
0.447789,0.663317,1
0.452764,0.663317,1
0.457739,0.663317,1
0.462714,0.663317,1
0.467688,0.663317,1
0.472663,0.663317,1
0.477638,0.663317,1
0.482613,0.663317,1
0.487588,0.663317,1
0.492563,0.663317,1
0.497538,0.663317,1
0.502513,0.663317,1
0.507487,0.663317,1
0.512462,0.663317,1
0.517437,0.663317,1
0.522412,0.663317,1
0.527387,0.663317,1
0.532362,0.663317,1
0.537337,0.663317,1
0.542312,0.663317,1
0.547286,0.663317,1
0.552261,0.663317,1
0.557236,0.663317,1
0.562211,0.663317,1
0.567186,0.663317,1
0.572161,0.663317,1
0.577136,0.663317,1
0.582111,0.663317,1
0.587085,0.663317,1
0.592060,0.663317,1
0.597035,0.663317,1
0.602010,0.663317,1
0.606985,0.663317,1
0.611960,0.663317,1
0.616935,0.663317,1
0.621910,0.663317,2
0.626884,0.663317,2
0.631859,0.663317,2
0.636834,0.663317,2
0.641809,0.663317,2
0.646784,0.663317,2
0.651759,0.663317,2
0.656734,0.663317,2
0.661709,0.663317,2
0.666683,0.663317,2
0.671658,0.663317,2
0.676633,0.663317,2
0.681608,0.663317,2
0.686583,0.663317,2
0.691558,0.663317,2
0.696533,0.663317,2
0.701508,0.663317,2
0.706482,0.663317,2
0.711457,0.663317,2
0.716432,0.663317,2
0.721407,0.663317,2
0.726382,0.663317,2
0.731357,0.663317,2
0.736332,0.663317,2
0.741307,0.663317,2
0.746281,0.663317,2
0.751256,0.663317,2
0.756231,0.663317,2
0.761206,0.663317,2
0.766181,0.663317,2
0.771156,0.663317,2
0.776131,0.663317,2
0.781106,0.663317,2
0.786080,0.663317,2
0.791055,0.663317,2
0.796030,0.663317,2
0.801005,0.663317,2
0.805980,0.663317,2
0.810955,0.663317,2
0.815930,0.663317,2
0.820905,0.663317,2
0.825879,0.663317,2
0.830854,0.663317,2
0.835829,0.663317,2
0.840804,0.663317,2
0.845779,0.663317,2
0.850754,0.663317,2
0.855729,0.663317,2
0.860704,0.663317,2
0.865678,0.663317,2
0.870653,0.663317,2
0.875628,0.663317,2
0.880603,0.663317,2
0.885578,0.663317,2
0.890553,0.663317,2
0.895528,0.663317,2
0.900503,0.663317,2
0.905477,0.663317,2
0.910452,0.663317,2
0.915427,0.663317,2
0.920402,0.663317,2
0.925377,0.663317,2
0.930352,0.663317,2
0.935327,0.663317,2
0.940302,0.663317,2
0.945276,0.663317,2
0.950251,0.663317,2
0.955226,0.663317,2
0.960201,0.663317,2
0.965176,0.663317,2
0.970151,0.663317,2
0.975126,0.663317,2
0.980101,0.663317,2
0.985075,0.663317,2
0.990050,0.663317,2
0.995025,0.663317,2
1.000000,0.663317,2
0.010000,0.678392,2
0.014975,0.678392,2
0.019950,0.678392,2
0.024925,0.678392,2
0.029899,0.678392,2
0.034874,0.678392,2
0.039849,0.678392,2
0.044824,0.678392,2
0.049799,0.678392,2
0.054774,0.678392,2
0.059749,0.678392,2
0.064724,0.678392,2
0.069698,0.678392,2
0.074673,0.678392,2
0.079648,0.678392,2
0.084623,0.678392,2
0.089598,0.678392,2
0.094573,0.678392,2
0.099548,0.678392,2
0.104523,0.678392,2
0.109497,0.678392,2
0.114472,0.678392,1
0.119447,0.678392,1
0.124422,0.678392,1
0.129397,0.678392,1
0.134372,0.678392,1
0.139347,0.678392,1
0.144322,0.678392,1
0.149296,0.678392,1
0.154271,0.678392,1
0.159246,0.678392,1
0.164221,0.678392,1
0.169196,0.678392,1
0.174171,0.678392,1
0.179146,0.678392,1
0.184121,0.678392,1
0.189095,0.678392,1
0.194070,0.678392,1
0.199045,0.678392,1
0.204020,0.678392,1
0.208995,0.678392,1
0.213970,0.678392,1
0.218945,0.678392,1
0.223920,0.678392,1
0.228894,0.678392,1
0.233869,0.678392,1
0.238844,0.678392,1
0.243819,0.678392,1
0.248794,0.678392,1
0.253769,0.678392,1
0.258744,0.678392,1
0.263719,0.678392,1
0.268693,0.678392,1
0.273668,0.678392,1
0.278643,0.678392,1
0.283618,0.678392,1
0.288593,0.678392,1
0.293568,0.678392,1
0.298543,0.678392,1
0.303518,0.678392,1
0.308492,0.678392,1
0.313467,0.678392,1
0.318442,0.678392,1
0.323417,0.678392,1
0.328392,0.678392,1
0.333367,0.678392,1
0.338342,0.678392,1
0.343317,0.678392,1
0.348291,0.678392,1
0.353266,0.678392,1
0.358241,0.678392,1
0.363216,0.678392,1
0.368191,0.678392,1
0.373166,0.678392,1
0.378141,0.678392,1
0.383116,0.678392,1
0.388090,0.678392,1
0.393065,0.678392,1
0.398040,0.678392,1
0.403015,0.678392,1
0.407990,0.678392,1
0.412965,0.678392,1
0.417940,0.678392,1
0.422915,0.678392,1
0.427889,0.678392,1
0.432864,0.678392,1
0.437839,0.678392,1
0.442814,0.678392,1
0.447789,0.678392,1
0.452764,0.678392,1
0.457739,0.678392,1
0.462714,0.678392,1
0.467688,0.678392,1
0.472663,0.678392,1
0.477638,0.678392,1
0.482613,0.678392,1
0.487588,0.678392,1
0.492563,0.678392,1
0.497538,0.678392,1
0.502513,0.678392,1
0.507487,0.678392,1
0.512462,0.678392,1
0.517437,0.678392,1
0.522412,0.678392,1
0.527387,0.678392,1
0.532362,0.678392,1
0.537337,0.678392,1
0.542312,0.678392,1
0.547286,0.678392,1
0.552261,0.678392,1
0.557236,0.678392,1
0.562211,0.678392,1
0.567186,0.678392,1
0.572161,0.678392,1
0.577136,0.678392,1
0.582111,0.678392,1
0.587085,0.678392,1
0.592060,0.678392,1
0.597035,0.678392,1
0.602010,0.678392,1
0.606985,0.678392,1
0.611960,0.678392,1
0.616935,0.678392,1
0.621910,0.678392,1
0.626884,0.678392,1
0.631859,0.678392,2
0.636834,0.678392,2
0.641809,0.678392,2
0.646784,0.678392,2
0.651759,0.678392,2
0.656734,0.678392,2
0.661709,0.678392,2
0.666683,0.678392,2
0.671658,0.678392,2
0.676633,0.678392,2
0.681608,0.678392,2
0.686583,0.678392,2
0.691558,0.678392,2
0.696533,0.678392,2
0.701508,0.678392,2
0.706482,0.678392,2
0.711457,0.678392,2
0.716432,0.678392,2
0.721407,0.678392,2
0.726382,0.678392,2
0.731357,0.678392,2
0.736332,0.678392,2
0.741307,0.678392,2
0.746281,0.678392,2
0.751256,0.678392,2
0.756231,0.678392,2
0.761206,0.678392,2
0.766181,0.678392,2
0.771156,0.678392,2
0.776131,0.678392,2
0.781106,0.678392,2
0.786080,0.678392,2
0.791055,0.678392,2
0.796030,0.678392,2
0.801005,0.678392,2
0.805980,0.678392,2
0.810955,0.678392,2
0.815930,0.678392,2
0.820905,0.678392,2
0.825879,0.678392,2
0.830854,0.678392,2
0.835829,0.678392,2
0.840804,0.678392,2
0.845779,0.678392,2
0.850754,0.678392,2
0.855729,0.678392,2
0.860704,0.678392,2
0.865678,0.678392,2
0.870653,0.678392,2
0.875628,0.678392,2
0.880603,0.678392,2
0.885578,0.678392,2
0.890553,0.678392,2
0.895528,0.678392,2
0.900503,0.678392,2
0.905477,0.678392,2
0.910452,0.678392,2
0.915427,0.678392,2
0.920402,0.678392,2
0.925377,0.678392,2
0.930352,0.678392,2
0.935327,0.678392,2
0.940302,0.678392,2
0.945276,0.678392,2
0.950251,0.678392,2
0.955226,0.678392,2
0.960201,0.678392,2
0.965176,0.678392,2
0.970151,0.678392,2
0.975126,0.678392,2
0.980101,0.678392,2
0.985075,0.678392,2
0.990050,0.678392,2
0.995025,0.678392,2
1.000000,0.678392,2
0.010000,0.693467,2
0.014975,0.693467,2
0.019950,0.693467,2
0.024925,0.693467,2
0.029899,0.693467,2
0.034874,0.693467,2
0.039849,0.693467,2
0.044824,0.693467,2
0.049799,0.693467,2
0.054774,0.693467,2
0.059749,0.693467,2
0.064724,0.693467,2
0.069698,0.693467,2
0.074673,0.693467,2
0.079648,0.693467,2
0.084623,0.693467,2
0.089598,0.693467,2
0.094573,0.693467,2
0.099548,0.693467,2
0.104523,0.693467,2
0.109497,0.693467,2
0.114472,0.693467,1
0.119447,0.693467,1
0.124422,0.693467,1
0.129397,0.693467,1
0.134372,0.693467,1
0.139347,0.693467,1
0.144322,0.693467,1
0.149296,0.693467,1
0.154271,0.693467,1
0.159246,0.693467,1
0.164221,0.693467,1
0.169196,0.693467,1
0.174171,0.693467,1
0.179146,0.693467,1
0.184121,0.693467,1
0.189095,0.693467,1
0.194070,0.693467,1
0.199045,0.693467,1
0.204020,0.693467,1
0.208995,0.693467,1
0.213970,0.693467,1
0.218945,0.693467,1
0.223920,0.693467,1
0.228894,0.693467,1
0.233869,0.693467,1
0.238844,0.693467,1
0.243819,0.693467,1
0.248794,0.693467,1
0.253769,0.693467,1
0.258744,0.693467,1
0.263719,0.693467,1
0.268693,0.693467,1
0.273668,0.693467,1
0.278643,0.693467,1
0.283618,0.693467,1
0.288593,0.693467,1
0.293568,0.693467,1
0.298543,0.693467,1
0.303518,0.693467,1
0.308492,0.693467,1
0.313467,0.693467,1
0.318442,0.693467,1
0.323417,0.693467,1
0.328392,0.693467,1
0.333367,0.693467,1
0.338342,0.693467,1
0.343317,0.693467,1
0.348291,0.693467,1
0.353266,0.693467,1
0.358241,0.693467,1
0.363216,0.693467,1
0.368191,0.693467,1
0.373166,0.693467,1
0.378141,0.693467,1
0.383116,0.693467,1
0.388090,0.693467,1
0.393065,0.693467,1
0.398040,0.693467,1
0.403015,0.693467,1
0.407990,0.693467,1
0.412965,0.693467,1
0.417940,0.693467,1
0.422915,0.693467,1
0.427889,0.693467,1
0.432864,0.693467,1
0.437839,0.693467,1
0.442814,0.693467,1
0.447789,0.693467,1
0.452764,0.693467,1
0.457739,0.693467,1
0.462714,0.693467,1
0.467688,0.693467,1
0.472663,0.693467,1
0.477638,0.693467,1
0.482613,0.693467,1
0.487588,0.693467,1
0.492563,0.693467,1
0.497538,0.693467,1
0.502513,0.693467,1
0.507487,0.693467,1
0.512462,0.693467,1
0.517437,0.693467,1
0.522412,0.693467,1
0.527387,0.693467,1
0.532362,0.693467,1
0.537337,0.693467,1
0.542312,0.693467,1
0.547286,0.693467,1
0.552261,0.693467,1
0.557236,0.693467,1
0.562211,0.693467,1
0.567186,0.693467,1
0.572161,0.693467,1
0.577136,0.693467,1
0.582111,0.693467,1
0.587085,0.693467,1
0.592060,0.693467,1
0.597035,0.693467,1
0.602010,0.693467,1
0.606985,0.693467,1
0.611960,0.693467,1
0.616935,0.693467,1
0.621910,0.693467,1
0.626884,0.693467,1
0.631859,0.693467,1
0.636834,0.693467,1
0.641809,0.693467,1
0.646784,0.693467,2
0.651759,0.693467,2
0.656734,0.693467,2
0.661709,0.693467,2
0.666683,0.693467,2
0.671658,0.693467,2
0.676633,0.693467,2
0.681608,0.693467,2
0.686583,0.693467,2
0.691558,0.693467,2
0.696533,0.693467,2
0.701508,0.693467,2
0.706482,0.693467,2
0.711457,0.693467,2
0.716432,0.693467,2
0.721407,0.693467,2
0.726382,0.693467,2
0.731357,0.693467,2
0.736332,0.693467,2
0.741307,0.693467,2
0.746281,0.693467,2
0.751256,0.693467,2
0.756231,0.693467,2
0.761206,0.693467,2
0.766181,0.693467,2
0.771156,0.693467,2
0.776131,0.693467,2
0.781106,0.693467,2
0.786080,0.693467,2
0.791055,0.693467,2
0.796030,0.693467,2
0.801005,0.693467,2
0.805980,0.693467,2
0.810955,0.693467,2
0.815930,0.693467,2
0.820905,0.693467,2
0.825879,0.693467,2
0.830854,0.693467,2
0.835829,0.693467,2
0.840804,0.693467,2
0.845779,0.693467,2
0.850754,0.693467,2
0.855729,0.693467,2
0.860704,0.693467,2
0.865678,0.693467,2
0.870653,0.693467,2
0.875628,0.693467,2
0.880603,0.693467,2
0.885578,0.693467,2
0.890553,0.693467,2
0.895528,0.693467,2
0.900503,0.693467,2
0.905477,0.693467,2
0.910452,0.693467,2
0.915427,0.693467,2
0.920402,0.693467,2
0.925377,0.693467,2
0.930352,0.693467,2
0.935327,0.693467,2
0.940302,0.693467,2
0.945276,0.693467,2
0.950251,0.693467,2
0.955226,0.693467,2
0.960201,0.693467,2
0.965176,0.693467,2
0.970151,0.693467,2
0.975126,0.693467,2
0.980101,0.693467,2
0.985075,0.693467,2
0.990050,0.693467,2
0.995025,0.693467,2
1.000000,0.693467,2
0.010000,0.708543,2
0.014975,0.708543,2
0.019950,0.708543,2
0.024925,0.708543,2
0.029899,0.708543,2
0.034874,0.708543,2
0.039849,0.708543,2
0.044824,0.708543,2
0.049799,0.708543,2
0.054774,0.708543,2
0.059749,0.708543,2
0.064724,0.708543,2
0.069698,0.708543,2
0.074673,0.708543,2
0.079648,0.708543,2
0.084623,0.708543,2
0.089598,0.708543,2
0.094573,0.708543,2
